occ_date,occ_year,occ_month,occ_dow,occ_hour,occ_time_range,death,injuries,neighbourhood_158
2009-12-07,2009,December,Monday,20,Evening,1,0,Weston (113)
2009-12-13,2009,December,Sunday,21,Evening,0,0,Scarborough Village (139)
2009-12-14,2009,December,Monday,22,Evening,0,0,Eglinton East (138)
2009-12-16,2009,December,Wednesday,21,Evening,0,1,East End-Danforth (62)
2009-12-21,2009,December,Monday,2,Night,0,0,West Humber-Clairville (1)
2009-12-24,2009,December,Thursday,15,Afternoon,0,0,Rockcliffe-Smythe (111)
2009-12-29,2009,December,Tuesday,21,Evening,1,0,Junction Area (90)
2010-01-02,2010,January,Saturday,22,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2010-01-07,2010,January,Thursday,21,Evening,0,1,Scarborough Village (139)
2010-01-07,2010,January,Thursday,21,Evening,0,2,Yonge-Doris (151)
2010-01-07,2010,January,Thursday,1,Night,0,1,Yorkdale-Glen Park (31)
2010-01-10,2010,January,Sunday,20,Evening,0,1,Edenbridge-Humber Valley (9)
2010-01-14,2010,January,Thursday,22,Evening,0,0,Malvern East (146)
2010-01-14,2010,January,Thursday,1,Night,0,1,Old East York (58)
2010-01-15,2010,January,Friday,19,Evening,0,0,West Hill (136)
2010-01-15,2010,January,Friday,3,Night,0,1,Kensington-Chinatown (78)
2010-01-21,2010,January,Thursday,17,Afternoon,0,1,Downtown Yonge East (168)
2010-01-24,2010,January,Sunday,19,Evening,0,0,East End-Danforth (62)
2010-01-29,2010,January,Friday,18,Evening,0,1,Weston (113)
2010-01-29,2010,January,Friday,11,Morning,0,0,Regent Park (72)
2010-01-30,2010,January,Saturday,22,Evening,0,0,Stonegate-Queensway (16)
2010-02-01,2010,February,Monday,15,Afternoon,0,0,Rustic (28)
2010-02-01,2010,February,Monday,20,Evening,0,0,Englemount-Lawrence (32)
2010-02-07,2010,February,Sunday,23,Evening,1,0,Brookhaven-Amesbury (30)
2010-02-07,2010,February,Sunday,22,Evening,0,0,East L'Amoreaux (148)
2010-02-08,2010,February,Monday,22,Evening,0,0,Regent Park (72)
2010-02-08,2010,February,Monday,22,Evening,1,0,Rustic (28)
2010-02-14,2010,February,Sunday,3,Night,0,1,Alderwood (20)
2010-02-18,2010,February,Thursday,1,Night,0,0,Kensington-Chinatown (78)
2010-02-20,2010,February,Saturday,2,Night,0,1,Trinity-Bellwoods (81)
2010-02-21,2010,February,Sunday,5,Night,0,0,Malvern West (145)
2010-02-22,2010,February,Monday,16,Afternoon,0,1,Highland Creek (134)
2010-02-27,2010,February,Saturday,15,Afternoon,0,0,Mount Dennis (115)
2010-03-02,2010,March,Tuesday,11,Morning,0,0,Mount Olive-Silverstone-Jamestown (2)
2010-03-05,2010,March,Friday,14,Afternoon,0,0,Rockcliffe-Smythe (111)
2010-03-06,2010,March,Saturday,1,Night,0,1,St Lawrence-East Bayfront-The Islands
2010-03-09,2010,March,Tuesday,16,Afternoon,0,0,Mount Olive-Silverstone-Jamestown (2)
2010-03-09,2010,March,Tuesday,10,Morning,0,1,West Humber-Clairville (1)
2010-03-09,2010,March,Tuesday,18,Evening,0,0,Dorset Park (126)
2010-03-11,2010,March,Thursday,21,Evening,1,0,West Hill (136)
2010-03-14,2010,March,Sunday,3,Night,0,1,Malvern East (146)
2010-03-16,2010,March,Tuesday,15,Afternoon,0,0,Glenfield-Jane Heights (25)
2010-03-18,2010,March,Thursday,22,Evening,0,0,Rockcliffe-Smythe (111)
2010-03-19,2010,March,Friday,21,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2010-03-19,2010,March,Friday,21,Evening,0,0,Black Creek (24)
2010-03-28,2010,March,Sunday,4,Night,0,0,Malvern West (145)
2010-04-01,2010,April,Thursday,12,Afternoon,0,1,Kensington-Chinatown (78)
2010-04-02,2010,April,Friday,3,Night,0,2,Dorset Park (126)
2010-04-02,2010,April,Friday,21,Evening,0,1,Weston-Pelham Park (91)
2010-04-04,2010,April,Sunday,4,Night,0,0,Golfdale-Cedarbrae-Woburn (141)
2010-04-10,2010,April,Saturday,17,Afternoon,0,1,Yorkdale-Glen Park (31)
2010-04-10,2010,April,Saturday,16,Afternoon,0,1,High Park North (88)
2010-04-11,2010,April,Sunday,23,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2010-04-13,2010,April,Tuesday,13,Afternoon,0,0,Oakwood Village (107)
2010-04-13,2010,April,Tuesday,20,Evening,0,0,Oakdale-Beverley Heights (154)
2010-04-13,2010,April,Tuesday,16,Afternoon,0,0,Englemount-Lawrence (32)
2010-04-18,2010,April,Sunday,3,Night,0,1,Glenfield-Jane Heights (25)
2010-04-23,2010,April,Friday,19,Evening,0,1,Humber Bay Shores (161)
2010-04-23,2010,April,Friday,21,Evening,0,1,Golfdale-Cedarbrae-Woburn (141)
2010-04-23,2010,April,Friday,19,Evening,0,1,Weston (113)
2010-04-27,2010,April,Tuesday,21,Evening,0,1,Glenfield-Jane Heights (25)
2010-05-02,2010,May,Sunday,14,Afternoon,0,0,Kensington-Chinatown (78)
2010-05-03,2010,May,Monday,15,Afternoon,1,0,Oakwood Village (107)
2010-05-08,2010,May,Saturday,2,Night,0,0,Humbermede (22)
2010-05-12,2010,May,Wednesday,23,Evening,0,0,Agincourt South-Malvern West (128)
2010-05-13,2010,May,Thursday,18,Evening,0,1,Bayview Village (52)
2010-05-17,2010,May,Monday,1,Night,1,0,Beechborough-Greenbrook (112)
2010-05-18,2010,May,Tuesday,18,Evening,0,0,Rockcliffe-Smythe (111)
2010-05-24,2010,May,Monday,23,Evening,0,0,Englemount-Lawrence (32)
2010-05-24,2010,May,Monday,22,Evening,0,0,Glenfield-Jane Heights (25)
2010-05-25,2010,May,Tuesday,23,Evening,0,1,Englemount-Lawrence (32)
2010-05-26,2010,May,Wednesday,17,Afternoon,0,1,Fenside-Parkwoods (150)
2010-05-26,2010,May,Wednesday,22,Evening,0,0,Glenfield-Jane Heights (25)
2010-05-29,2010,May,Saturday,3,Night,0,1,Kensington-Chinatown (78)
2010-05-31,2010,May,Monday,3,Night,0,1,Junction-Wallace Emerson (171)
2010-06-01,2010,June,Tuesday,23,Evening,0,0,Regent Park (72)
2010-06-01,2010,June,Tuesday,22,Evening,0,0,Guildwood (140)
2010-06-05,2010,June,Saturday,17,Afternoon,0,0,Black Creek (24)
2010-06-06,2010,June,Sunday,3,Night,0,0,Humbermede (22)
2010-06-07,2010,June,Monday,14,Afternoon,0,0,South Parkdale (85)
2010-06-08,2010,June,Tuesday,20,Evening,0,0,NSA
2010-06-11,2010,June,Friday,17,Afternoon,0,1,Weston (113)
2010-06-11,2010,June,Friday,16,Afternoon,0,1,Weston (113)
2010-06-13,2010,June,Sunday,20,Evening,0,2,Oakridge (121)
2010-06-17,2010,June,Thursday,22,Evening,0,0,Weston (113)
2010-06-19,2010,June,Saturday,2,Night,0,1,Kensington-Chinatown (78)
2010-06-19,2010,June,Saturday,22,Evening,0,1,Bendale-Glen Andrew (156)
2010-06-20,2010,June,Sunday,1,Night,0,0,Humber Summit (21)
2010-06-21,2010,June,Monday,21,Evening,0,1,Scarborough Village (139)
2010-06-24,2010,June,Thursday,14,Afternoon,0,2,Oakridge (121)
2010-06-25,2010,June,Friday,15,Afternoon,0,0,Brookhaven-Amesbury (30)
2010-06-26,2010,June,Saturday,22,Evening,0,1,East L'Amoreaux (148)
2010-06-29,2010,June,Tuesday,1,Night,0,0,Humber Bay Shores (161)
2010-07-02,2010,July,Friday,14,Afternoon,0,1,Parkwoods-O'Connor Hills (149)
2010-07-03,2010,July,Saturday,5,Night,0,0,West Rouge (143)
2010-07-04,2010,July,Sunday,12,Afternoon,0,0,Weston (113)
2010-07-04,2010,July,Sunday,4,Night,0,1,Milliken (130)
2010-07-04,2010,July,Sunday,4,Night,0,2,Rustic (28)
2010-07-04,2010,July,Sunday,1,Night,0,2,Regent Park (72)
2010-07-04,2010,July,Sunday,2,Night,0,1,Oakdale-Beverley Heights (154)
2010-07-04,2010,July,Sunday,21,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2010-07-06,2010,July,Tuesday,12,Afternoon,1,0,Bendale-Glen Andrew (156)
2010-07-07,2010,July,Wednesday,20,Evening,0,0,Glenfield-Jane Heights (25)
2010-07-08,2010,July,Thursday,18,Evening,0,0,Oakdale-Beverley Heights (154)
2010-07-09,2010,July,Friday,2,Night,0,0,Elms-Old Rexdale (5)
2010-07-10,2010,July,Saturday,17,Afternoon,0,1,Flemingdon Park (44)
2010-07-10,2010,July,Saturday,3,Night,1,0,Kensington-Chinatown (78)
2010-07-10,2010,July,Saturday,23,Evening,0,0,NSA
2010-07-10,2010,July,Saturday,21,Evening,0,1,Rockcliffe-Smythe (111)
2010-07-11,2010,July,Sunday,20,Evening,0,1,Mount Dennis (115)
2010-07-13,2010,July,Tuesday,23,Evening,1,0,Flemingdon Park (44)
2010-07-14,2010,July,Wednesday,1,Night,0,0,Oakdale-Beverley Heights (154)
2010-07-16,2010,July,Friday,23,Evening,1,0,Agincourt South-Malvern West (128)
2010-07-16,2010,July,Friday,23,Evening,0,0,North St.James Town (74)
2010-07-18,2010,July,Sunday,22,Evening,0,0,Glenfield-Jane Heights (25)
2010-07-19,2010,July,Monday,22,Evening,0,0,Regent Park (72)
2010-07-22,2010,July,Thursday,21,Evening,0,0,NSA
2010-07-23,2010,July,Friday,23,Evening,0,0,North Toronto (173)
2010-07-23,2010,July,Friday,22,Evening,0,1,St Lawrence-East Bayfront-The Islands
2010-07-23,2010,July,Friday,2,Night,0,0,L'Amoreaux West (147)
2010-07-26,2010,July,Monday,21,Evening,1,0,West Humber-Clairville (1)
2010-07-27,2010,July,Tuesday,13,Afternoon,0,1,Lambton Baby Point (114)
2010-07-27,2010,July,Tuesday,21,Evening,0,0,Dufferin Grove (83)
2010-07-28,2010,July,Wednesday,23,Evening,0,0,Kingsview Village-The Westway (6)
2010-07-30,2010,July,Friday,14,Afternoon,1,0,Glenfield-Jane Heights (25)
2010-07-30,2010,July,Friday,4,Night,0,4,Trinity-Bellwoods (81)
2010-08-02,2010,August,Monday,19,Evening,0,1,Weston (113)
2010-08-04,2010,August,Wednesday,4,Night,0,1,Moss Park (73)
2010-08-05,2010,August,Thursday,22,Evening,0,1,Clairlea-Birchmount (120)
2010-08-07,2010,August,Saturday,16,Afternoon,0,2,Oakridge (121)
2010-08-07,2010,August,Saturday,21,Evening,0,0,Malvern East (146)
2010-08-08,2010,August,Sunday,23,Evening,0,1,Humber Summit (21)
2010-08-13,2010,August,Friday,17,Afternoon,0,0,Elms-Old Rexdale (5)
2010-08-14,2010,August,Saturday,23,Evening,1,0,North St.James Town (74)
2010-08-14,2010,August,Saturday,21,Evening,1,0,Etobicoke City Centre (159)
2010-08-15,2010,August,Sunday,2,Night,0,0,Malvern East (146)
2010-08-15,2010,August,Sunday,18,Evening,0,0,Glenfield-Jane Heights (25)
2010-08-16,2010,August,Monday,16,Afternoon,0,1,Black Creek (24)
2010-08-20,2010,August,Friday,19,Evening,0,1,High Park-Swansea (87)
2010-08-22,2010,August,Sunday,23,Evening,0,1,Blake-Jones (69)
2010-08-23,2010,August,Monday,18,Evening,0,0,Yorkdale-Glen Park (31)
2010-08-24,2010,August,Tuesday,21,Evening,0,1,Mimico-Queensway (160)
2010-08-24,2010,August,Tuesday,19,Evening,1,1,Englemount-Lawrence (32)
2010-08-25,2010,August,Wednesday,22,Evening,0,3,Rockcliffe-Smythe (111)
2010-08-25,2010,August,Wednesday,15,Afternoon,0,0,Weston (113)
2010-08-25,2010,August,Wednesday,22,Evening,0,1,NSA
2010-08-26,2010,August,Thursday,18,Evening,0,1,Kensington-Chinatown (78)
2010-08-27,2010,August,Friday,19,Evening,0,1,South Parkdale (85)
2010-08-27,2010,August,Friday,19,Evening,0,0,Flemingdon Park (44)
2010-08-31,2010,August,Tuesday,20,Evening,0,2,Bendale-Glen Andrew (156)
2010-09-01,2010,September,Wednesday,15,Afternoon,0,1,Englemount-Lawrence (32)
2010-09-02,2010,September,Thursday,1,Night,0,0,Moss Park (73)
2010-09-02,2010,September,Thursday,17,Afternoon,0,0,Agincourt North (129)
2010-09-04,2010,September,Saturday,21,Evening,0,0,Glenfield-Jane Heights (25)
2010-09-07,2010,September,Tuesday,21,Evening,0,1,Glenfield-Jane Heights (25)
2010-09-10,2010,September,Friday,21,Evening,1,0,Woburn North (142)
2010-09-10,2010,September,Friday,18,Evening,0,0,Black Creek (24)
2010-09-10,2010,September,Friday,20,Evening,0,1,Malvern West (145)
2010-09-12,2010,September,Sunday,22,Evening,1,0,Black Creek (24)
2010-09-12,2010,September,Sunday,13,Afternoon,0,0,Willowridge-Martingrove-Richview (7)
2010-09-17,2010,September,Friday,22,Evening,0,1,Humbermede (22)
2010-09-17,2010,September,Friday,23,Evening,0,1,Brookhaven-Amesbury (30)
2010-09-18,2010,September,Saturday,4,Night,0,1,Regent Park (72)
2010-09-18,2010,September,Saturday,2,Night,0,2,Eglinton East (138)
2010-09-19,2010,September,Sunday,21,Evening,0,0,Kingsview Village-The Westway (6)
2010-09-20,2010,September,Monday,20,Evening,0,1,Humbermede (22)
2010-09-21,2010,September,Tuesday,21,Evening,0,0,Malvern East (146)
2010-09-22,2010,September,Wednesday,6,Morning,0,1,Willowridge-Martingrove-Richview (7)
2010-09-24,2010,September,Friday,14,Afternoon,0,1,Yorkdale-Glen Park (31)
2010-09-24,2010,September,Friday,17,Afternoon,0,0,Regent Park (72)
2010-09-25,2010,September,Saturday,20,Evening,0,0,Corso Italia-Davenport (92)
2010-09-26,2010,September,Sunday,3,Night,0,1,Dovercourt Village (172)
2010-09-28,2010,September,Tuesday,22,Evening,0,1,High Park-Swansea (87)
2010-09-28,2010,September,Tuesday,22,Evening,0,0,Englemount-Lawrence (32)
2010-09-28,2010,September,Tuesday,19,Evening,0,1,Kensington-Chinatown (78)
2010-09-29,2010,September,Wednesday,21,Evening,2,0,Weston (113)
2010-09-30,2010,September,Thursday,12,Afternoon,0,1,University (79)
2010-10-01,2010,October,Friday,12,Afternoon,0,1,Rockcliffe-Smythe (111)
2010-10-02,2010,October,Saturday,18,Evening,0,0,Black Creek (24)
2010-10-03,2010,October,Sunday,21,Evening,0,1,Kensington-Chinatown (78)
2010-10-04,2010,October,Monday,7,Morning,1,0,South Parkdale (85)
2010-10-04,2010,October,Monday,18,Evening,1,0,Black Creek (24)
2010-10-06,2010,October,Wednesday,22,Evening,0,2,Englemount-Lawrence (32)
2010-10-08,2010,October,Friday,22,Evening,0,2,Dovercourt Village (172)
2010-10-09,2010,October,Saturday,2,Night,2,0,Regent Park (72)
2010-10-09,2010,October,Saturday,19,Evening,0,0,Morningside (135)
2010-10-16,2010,October,Saturday,17,Afternoon,0,2,South Parkdale (85)
2010-10-17,2010,October,Sunday,3,Night,0,0,Briar Hill-Belgravia (108)
2010-10-17,2010,October,Sunday,1,Night,1,0,Oakridge (121)
2010-10-19,2010,October,Tuesday,19,Evening,0,0,Ionview (125)
2010-10-20,2010,October,Wednesday,13,Afternoon,0,2,Dovercourt Village (172)
2010-10-25,2010,October,Monday,3,Night,1,0,Regent Park (72)
2010-10-26,2010,October,Tuesday,20,Evening,0,0,Englemount-Lawrence (32)
2010-10-26,2010,October,Tuesday,21,Evening,0,0,Flemingdon Park (44)
2010-10-26,2010,October,Tuesday,19,Evening,0,0,NSA
2010-10-30,2010,October,Saturday,20,Evening,0,1,Oakdale-Beverley Heights (154)
2010-10-31,2010,October,Sunday,22,Evening,0,0,Rustic (28)
2010-11-01,2010,November,Monday,17,Afternoon,0,0,Humber Summit (21)
2010-11-01,2010,November,Monday,3,Night,0,1,University (79)
2010-11-03,2010,November,Wednesday,11,Morning,0,1,York University Heights (27)
2010-11-04,2010,November,Thursday,3,Night,0,0,Etobicoke City Centre (159)
2010-11-07,2010,November,Sunday,22,Evening,0,0,Clairlea-Birchmount (120)
2010-11-10,2010,November,Wednesday,11,Morning,0,0,Oakdale-Beverley Heights (154)
2010-11-11,2010,November,Thursday,2,Night,0,1,North St.James Town (74)
2010-11-11,2010,November,Thursday,19,Evening,0,1,South Parkdale (85)
2010-11-13,2010,November,Saturday,3,Night,0,1,The Beaches (63)
2010-11-13,2010,November,Saturday,21,Evening,0,0,Humber Heights-Westmount (8)
2010-11-16,2010,November,Tuesday,11,Morning,0,1,Glenfield-Jane Heights (25)
2010-11-17,2010,November,Wednesday,15,Afternoon,1,0,Yonge-Bay Corridor (170)
2010-11-20,2010,November,Saturday,1,Night,0,2,Rustic (28)
2010-11-20,2010,November,Saturday,15,Afternoon,0,1,NSA
2010-11-20,2010,November,Saturday,20,Evening,0,0,York University Heights (27)
2010-11-20,2010,November,Saturday,21,Evening,0,2,Rockcliffe-Smythe (111)
2010-11-20,2010,November,Saturday,2,Night,1,2,Don Valley Village (47)
2010-11-21,2010,November,Sunday,2,Night,0,1,Dovercourt Village (172)
2010-11-22,2010,November,Monday,14,Afternoon,0,0,Eglinton East (138)
2010-11-22,2010,November,Monday,21,Evening,1,0,Glenfield-Jane Heights (25)
2010-11-22,2010,November,Monday,11,Morning,0,0,Regent Park (72)
2010-11-26,2010,November,Friday,20,Evening,0,1,Stonegate-Queensway (16)
2010-11-27,2010,November,Saturday,3,Night,0,1,Kensington-Chinatown (78)
2010-11-29,2010,November,Monday,14,Afternoon,1,0,Regent Park (72)
2010-12-03,2010,December,Friday,23,Evening,0,0,Oakwood Village (107)
2010-12-04,2010,December,Saturday,2,Night,0,1,Morningside Heights (144)
2010-12-10,2010,December,Friday,2,Night,0,0,Mount Dennis (115)
2010-12-23,2010,December,Thursday,23,Evening,0,0,High Park-Swansea (87)
2010-12-25,2010,December,Saturday,16,Afternoon,1,0,Rockcliffe-Smythe (111)
2010-12-25,2010,December,Saturday,18,Evening,0,1,Runnymede-Bloor West Village (89)
2010-12-28,2010,December,Tuesday,21,Evening,0,1,Dorset Park (126)
2010-12-28,2010,December,Tuesday,10,Morning,0,0,Dorset Park (126)
2010-12-29,2010,December,Wednesday,19,Evening,0,0,Black Creek (24)
2010-12-29,2010,December,Wednesday,17,Afternoon,0,1,Black Creek (24)
2010-12-31,2010,December,Friday,2,Night,0,0,Kingsview Village-The Westway (6)
2011-01-01,2011,January,Saturday,2,Night,0,1,Fort York-Liberty Village (163)
2011-01-05,2011,January,Wednesday,14,Afternoon,1,0,Ionview (125)
2011-01-10,2011,January,Monday,14,Afternoon,0,0,Don Valley Village (47)
2011-01-16,2011,January,Sunday,1,Night,0,1,Malvern East (146)
2011-01-18,2011,January,Tuesday,22,Evening,0,0,Little Portugal (84)
2011-01-25,2011,January,Tuesday,15,Afternoon,0,0,West Humber-Clairville (1)
2011-01-26,2011,January,Wednesday,17,Afternoon,0,1,Flemingdon Park (44)
2011-01-29,2011,January,Saturday,1,Night,0,1,Mount Olive-Silverstone-Jamestown (2)
2011-01-29,2011,January,Saturday,2,Night,0,0,South Eglinton-Davisville (174)
2011-01-30,2011,January,Sunday,22,Evening,0,1,Scarborough Village (139)
2011-01-31,2011,January,Monday,11,Morning,0,1,Corso Italia-Davenport (92)
2011-02-01,2011,February,Tuesday,21,Evening,1,0,Humber Summit (21)
2011-02-03,2011,February,Thursday,21,Evening,0,1,Wexford/Maryvale (119)
2011-02-09,2011,February,Wednesday,21,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2011-02-09,2011,February,Wednesday,2,Night,0,0,Wellington Place (164)
2011-02-10,2011,February,Thursday,14,Afternoon,0,2,Malvern East (146)
2011-02-11,2011,February,Friday,1,Night,1,0,Beechborough-Greenbrook (112)
2011-02-11,2011,February,Friday,19,Evening,1,0,Golfdale-Cedarbrae-Woburn (141)
2011-02-13,2011,February,Sunday,5,Night,1,0,Weston (113)
2011-02-17,2011,February,Thursday,20,Evening,0,1,Woodbine-Lumsden (60)
2011-02-18,2011,February,Friday,17,Afternoon,0,0,Englemount-Lawrence (32)
2011-02-23,2011,February,Wednesday,19,Evening,0,1,Kingsview Village-The Westway (6)
2011-02-26,2011,February,Saturday,22,Evening,1,0,Malvern East (146)
2011-02-26,2011,February,Saturday,3,Night,0,0,Junction Area (90)
2011-02-28,2011,February,Monday,19,Evening,0,0,Rockcliffe-Smythe (111)
2011-03-02,2011,March,Wednesday,20,Evening,1,0,Lambton Baby Point (114)
2011-03-02,2011,March,Wednesday,21,Evening,0,0,Rockcliffe-Smythe (111)
2011-03-05,2011,March,Saturday,2,Night,0,0,Dorset Park (126)
2011-03-06,2011,March,Sunday,14,Afternoon,0,0,Westminster-Branson (35)
2011-03-11,2011,March,Friday,12,Afternoon,0,1,Cliffcrest (123)
2011-03-11,2011,March,Friday,1,Night,0,0,Wellington Place (164)
2011-03-12,2011,March,Saturday,20,Evening,0,0,Yorkdale-Glen Park (31)
2011-03-19,2011,March,Saturday,9,Morning,0,1,North Riverdale (68)
2011-03-22,2011,March,Tuesday,23,Evening,0,1,Yorkdale-Glen Park (31)
2011-03-28,2011,March,Monday,2,Night,1,0,Eglinton East (138)
2011-03-28,2011,March,Monday,19,Evening,1,0,The Beaches (63)
2011-03-28,2011,March,Monday,21,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2011-03-31,2011,March,Thursday,12,Afternoon,0,0,Yorkdale-Glen Park (31)
2011-04-10,2011,April,Sunday,22,Evening,0,0,Pelmo Park-Humberlea (23)
2011-04-11,2011,April,Monday,17,Afternoon,0,0,Regent Park (72)
2011-04-12,2011,April,Tuesday,17,Afternoon,0,1,Glenfield-Jane Heights (25)
2011-04-12,2011,April,Tuesday,18,Evening,0,1,Etobicoke City Centre (159)
2011-04-14,2011,April,Thursday,15,Afternoon,0,1,Moss Park (73)
2011-04-19,2011,April,Tuesday,17,Afternoon,0,1,Humber Summit (21)
2011-04-24,2011,April,Sunday,3,Night,0,1,Eringate-Centennial-West Deane (11)
2011-04-26,2011,April,Tuesday,22,Evening,0,1,Elms-Old Rexdale (5)
2011-04-30,2011,April,Saturday,23,Evening,0,1,Englemount-Lawrence (32)
2011-05-05,2011,May,Thursday,14,Afternoon,0,0,Islington (158)
2011-05-10,2011,May,Tuesday,23,Evening,0,1,Glenfield-Jane Heights (25)
2011-05-10,2011,May,Tuesday,15,Afternoon,0,1,Black Creek (24)
2011-05-12,2011,May,Thursday,23,Evening,0,0,Glenfield-Jane Heights (25)
2011-05-13,2011,May,Friday,18,Evening,0,0,Black Creek (24)
2011-05-15,2011,May,Sunday,19,Evening,0,1,Victoria Village (43)
2011-05-15,2011,May,Sunday,3,Night,0,0,Little Portugal (84)
2011-05-15,2011,May,Sunday,5,Night,0,0,Malvern West (145)
2011-05-19,2011,May,Thursday,23,Evening,0,1,Don Valley Village (47)
2011-05-23,2011,May,Monday,18,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2011-05-23,2011,May,Monday,4,Night,0,1,Hillcrest Village (48)
2011-05-23,2011,May,Monday,16,Afternoon,0,0,Bedford Park-Nortown (39)
2011-05-26,2011,May,Thursday,22,Evening,1,0,L'Amoreaux West (147)
2011-05-29,2011,May,Sunday,4,Night,0,3,Kensington-Chinatown (78)
2011-05-29,2011,May,Sunday,23,Evening,1,0,Mount Olive-Silverstone-Jamestown (2)
2011-06-01,2011,June,Wednesday,22,Evening,0,0,Humber Summit (21)
2011-06-02,2011,June,Thursday,9,Morning,0,1,Hillcrest Village (48)
2011-06-02,2011,June,Thursday,12,Afternoon,0,0,Keelesdale-Eglinton West (110)
2011-06-03,2011,June,Friday,22,Evening,0,0,Rockcliffe-Smythe (111)
2011-06-04,2011,June,Saturday,20,Evening,0,2,Englemount-Lawrence (32)
2011-06-04,2011,June,Saturday,18,Evening,0,1,Glenfield-Jane Heights (25)
2011-06-05,2011,June,Sunday,19,Evening,0,1,Black Creek (24)
2011-06-08,2011,June,Wednesday,9,Morning,0,0,Mount Olive-Silverstone-Jamestown (2)
2011-06-10,2011,June,Friday,1,Night,0,0,Danforth (66)
2011-06-10,2011,June,Friday,21,Evening,0,1,Tam O'Shanter-Sullivan (118)
2011-06-12,2011,June,Sunday,3,Night,0,0,Mount Olive-Silverstone-Jamestown (2)
2011-06-12,2011,June,Sunday,3,Night,0,2,University (79)
